ip,reason,score
1,auto-block,0.999959
1,auto-block,0.99995613
1,auto-block,0.99993396
1,auto-block,0.999961
1,auto-block,0.9998652
1,auto-block,0.99950814
1,auto-block,0.99995065
1,auto-block,0.9999343
1,auto-block,0.9999647
1,auto-block,0.99994993
1,auto-block,0.99988973
1,auto-block,0.9999368
1,auto-block,0.9999188
1,auto-block,0.9999548
1,auto-block,0.9999281
1,auto-block,0.99995005
1,auto-block,0.9998166
1,auto-block,0.99990046
1,auto-block,0.9998852
1,auto-block,0.9992403
1,auto-block,0.99980384
1,auto-block,0.99978083
1,auto-block,0.9999548
1,auto-block,0.99981636
1,auto-block,0.99984086
1,auto-block,0.999967
1,auto-block,0.99986124
1,auto-block,0.9998123
1,auto-block,0.99996674
1,auto-block,0.9998517
1,auto-block,0.99994326
1,auto-block,0.9996778
1,auto-block,0.9998122
1,auto-block,0.9999454
1,auto-block,0.9998734
1,auto-block,0.999949
1,auto-block,0.9999405
1,auto-block,0.99994874
1,auto-block,0.99996257
1,auto-block,0.99990404
1,auto-block,0.9993691
1,auto-block,0.999782
1,auto-block,0.9999424
1,auto-block,0.9999547
1,auto-block,0.99996185
1,auto-block,0.9997973
1,auto-block,0.9999267
1,auto-block,0.99995613
1,auto-block,0.9993432
1,auto-block,0.99995697
1,auto-block,0.9995548
1,auto-block,0.9990766
1,auto-block,0.99996066
1,auto-block,0.99978906
1,auto-block,0.999923
1,auto-block,0.99986017
1,auto-block,0.999936
1,auto-block,0.9999603
1,auto-block,0.9999411
1,auto-block,0.9999137
1,auto-block,0.99994755
1,auto-block,0.9999325
1,auto-block,0.9999535
1,auto-block,0.99977213
1,auto-block,0.9997286
1,auto-block,0.9999535
1,auto-block,0.99976903
1,auto-block,0.9998779
1,auto-block,0.9998883
1,auto-block,0.99995315
1,auto-block,0.9977906
1,auto-block,0.99988997
1,auto-block,0.99985504
1,auto-block,0.99973196
1,auto-block,0.9996587
1,auto-block,0.9998814
1,auto-block,0.9999405
1,auto-block,0.9999229
1,auto-block,0.99965906
1,auto-block,0.99994683
1,auto-block,0.9999062
1,auto-block,0.99766964
1,auto-block,0.99996126
1,auto-block,0.9998971
1,auto-block,0.99980444
1,auto-block,0.99995625
1,auto-block,0.9997888
1,auto-block,0.99978346
1,auto-block,0.9999646
1,auto-block,0.9999633
1,auto-block,0.9996834
1,auto-block,0.9999219
1,auto-block,0.9998652
1,auto-block,0.9998996
1,auto-block,0.9999441
1,auto-block,0.9999367
1,auto-block,0.999731
1,auto-block,0.99995935
1,auto-block,0.9998882
1,auto-block,0.9998055
1,auto-block,0.9999268
1,auto-block,0.9998778
1,auto-block,0.9999566
1,auto-block,0.9999429
1,auto-block,0.999744
1,auto-block,0.9999068
1,auto-block,0.99978834
1,auto-block,0.9999521
1,auto-block,0.9995289
1,auto-block,0.99994373
1,auto-block,0.99996924
1,auto-block,0.9999627
1,auto-block,0.9999486
1,auto-block,0.9999093
1,auto-block,0.99993193
1,auto-block,0.99996305
1,auto-block,0.9998927
1,auto-block,0.9999616
1,auto-block,0.9997639
1,auto-block,0.9997497
1,auto-block,0.99962664
1,auto-block,0.99994826
1,auto-block,0.9999169
1,auto-block,0.9998865
1,auto-block,0.99996746
1,auto-block,0.99993455
1,auto-block,0.99994206
1,auto-block,0.999554
1,auto-block,0.99993753
1,auto-block,0.999925
1,auto-block,0.9999455
1,auto-block,0.9999536
1,auto-block,0.99988425
1,auto-block,0.9991141
1,auto-block,0.9999423
1,auto-block,0.9997967
1,auto-block,0.999967
1,auto-block,0.999967
1,auto-block,0.999572
1,auto-block,0.9999256
1,auto-block,0.9999484
1,auto-block,0.99991417
1,auto-block,0.9996112
1,auto-block,0.99980015
1,auto-block,0.99986815
1,auto-block,0.9993875
1,auto-block,0.9999503
1,auto-block,0.9999367
1,auto-block,0.99987674
1,auto-block,0.9999651
1,auto-block,0.9999641
1,auto-block,0.9997733
1,auto-block,0.9999194
1,auto-block,0.99969625
1,auto-block,0.9999521
1,auto-block,0.99993336
1,auto-block,0.9999385
1,auto-block,0.9999012
1,auto-block,0.9998418
1,auto-block,0.9995802
1,auto-block,0.99994123
1,auto-block,0.99969184
1,auto-block,0.9999652
1,auto-block,0.99995375
1,auto-block,0.9999597
1,auto-block,0.9999144
1,auto-block,0.99995685
1,auto-block,0.9999584
1,auto-block,0.99991965
1,auto-block,0.99983156
1,auto-block,0.9999665
1,auto-block,0.9999194
1,auto-block,0.9999635
1,auto-block,0.9999647
1,auto-block,0.99990404
1,auto-block,0.9999249
1,auto-block,0.99993944
1,auto-block,0.999516
1,auto-block,0.99995875
1,auto-block,0.9999523
1,auto-block,0.99995005
1,auto-block,0.9999434
1,auto-block,0.99992216
1,auto-block,0.9999589
1,auto-block,0.970619
1,auto-block,0.99994385
1,auto-block,0.99993694
1,auto-block,0.9999528
1,auto-block,0.99984586
1,auto-block,0.9995328
1,auto-block,0.99988484
1,auto-block,0.9999378
1,auto-block,0.9997466
1,auto-block,0.99993825
1,auto-block,0.99989736
1,auto-block,0.99988353
1,auto-block,0.9984351
1,auto-block,0.999936
1,auto-block,0.9994344
1,auto-block,0.9999627
1,auto-block,0.9993819
1,auto-block,0.99995005
1,auto-block,0.99995446
1,auto-block,0.9990538
1,auto-block,0.9999355
1,auto-block,0.99986804
1,auto-block,0.9989786
1,auto-block,0.99996936
1,auto-block,0.99989414
1,auto-block,0.9998952
1,auto-block,0.9999521
1,auto-block,0.99991417
1,auto-block,0.9917339
1,auto-block,0.99977845
1,auto-block,0.99994814
1,auto-block,0.99990845
1,auto-block,0.99985445
1,auto-block,0.9995902
1,auto-block,0.99981266
1,auto-block,0.9999677
1,auto-block,0.9996275
1,auto-block,0.99983895
1,auto-block,0.99997187
1,auto-block,0.9998159
1,auto-block,0.9996309
1,auto-block,0.9995461
1,auto-block,0.9998234
1,auto-block,0.9999504
1,auto-block,0.99994564
1,auto-block,0.999853
1,auto-block,0.9999558
1,auto-block,0.9999465
1,auto-block,0.9999212
1,auto-block,0.99991024
1,auto-block,0.99995303
1,auto-block,0.9997291
1,auto-block,0.9999374
1,auto-block,0.9999628
1,auto-block,0.9999634
1,auto-block,0.99989533
1,auto-block,0.9999449
1,auto-block,0.99990094
1,auto-block,0.9998784
1,auto-block,0.9994905
1,auto-block,0.9996697
1,auto-block,0.9991585
1,auto-block,0.9999212
1,auto-block,0.99995923
1,auto-block,0.99990904
1,auto-block,0.9999335
1,auto-block,0.9995116
1,auto-block,0.9998361
1,auto-block,0.999537
1,auto-block,0.99959797
1,auto-block,0.99974865
1,auto-block,0.99996066
1,auto-block,0.99995303
1,auto-block,0.99970955
1,auto-block,0.9999193
1,auto-block,0.9999124
1,auto-block,0.9998872
1,auto-block,0.9994867
1,auto-block,0.99963784
1,auto-block,0.9999639
1,auto-block,0.9999659
1,auto-block,0.99996424
1,auto-block,0.9995914
1,auto-block,0.99961746
1,auto-block,0.9999294
1,auto-block,0.99996114
1,auto-block,0.9999479
1,auto-block,0.9996221
1,auto-block,0.9996753
1,auto-block,0.9997764
1,auto-block,0.9997391
1,auto-block,0.99991953
1,auto-block,0.9996842
1,auto-block,0.9999584
1,auto-block,0.99993944
1,auto-block,0.9999386
1,auto-block,0.99991167
1,auto-block,0.9998503
1,auto-block,0.99976677
1,auto-block,0.9998264
1,auto-block,0.99993515
1,auto-block,0.99994624
1,auto-block,0.99994946
1,auto-block,0.9999504
1,auto-block,0.9997904
1,auto-block,0.9998772
1,auto-block,0.99996495
1,auto-block,0.99994254
1,auto-block,0.99994826
1,auto-block,0.9998807
1,auto-block,0.99995434
1,auto-block,0.99980384
1,auto-block,0.99992704
1,auto-block,0.9999558
1,auto-block,0.99970585
1,auto-block,0.9992046
1,auto-block,0.99982363
1,auto-block,0.9999496
1,auto-block,0.9999509
1,auto-block,0.9999465
1,auto-block,0.9999517
1,auto-block,0.99995244
1,auto-block,0.99991417
1,auto-block,0.9999224
1,auto-block,0.9998386
1,auto-block,0.9999255
1,auto-block,0.9999573
1,auto-block,0.99992585
1,auto-block,0.9998956
1,auto-block,0.99995124
1,auto-block,0.99971646
1,auto-block,0.9996327
1,auto-block,0.99996316
1,auto-block,0.99982065
1,auto-block,0.9997875
1,auto-block,0.9999659
1,auto-block,0.99990714
1,auto-block,0.99973446
1,auto-block,0.9999486
1,auto-block,0.9999585
1,auto-block,0.9999219
1,auto-block,0.9999075
1,auto-block,0.9999542
1,auto-block,0.9999032
1,auto-block,0.99995613
1,auto-block,0.9999573
1,auto-block,0.9997253
1,auto-block,0.99997306
1,auto-block,0.99993694
1,auto-block,0.9999647
1,auto-block,0.9998361
1,auto-block,0.99990606
1,auto-block,0.9998777
1,auto-block,0.9999516
1,auto-block,0.9999201
1,auto-block,0.99991727
1,auto-block,0.9999471
1,auto-block,0.99996114
1,auto-block,0.9999188
1,auto-block,0.9997037
1,auto-block,0.9997247
1,auto-block,0.99973994
1,auto-block,0.9999331
1,auto-block,0.9998704
1,auto-block,0.9998658
1,auto-block,0.9999715
1,auto-block,0.99995947
1,auto-block,0.9998832
1,auto-block,0.9996284
1,auto-block,0.999967
1,auto-block,0.999811
1,auto-block,0.99983585
1,auto-block,0.99951315
1,auto-block,0.9998753
1,auto-block,0.99992454
1,auto-block,0.99994206
1,auto-block,0.9997409
1,auto-block,0.99990714
1,auto-block,0.9999615
1,auto-block,0.99973315
1,auto-block,0.9999248
1,auto-block,0.9999515
1,auto-block,0.99953294
1,auto-block,0.99876934
1,auto-block,0.99990857
1,auto-block,0.9999467
1,auto-block,0.99987984
1,auto-block,0.9996675
1,auto-block,0.99879384
1,auto-block,0.99994636
1,auto-block,0.999848
1,auto-block,0.99995613
1,auto-block,0.99989915
1,auto-block,0.99972004
1,auto-block,0.9999479
1,auto-block,0.999966
1,auto-block,0.99993896
1,auto-block,0.99995136
1,auto-block,0.99991477
1,auto-block,0.92474705
1,auto-block,0.9998611
1,auto-block,0.99993694
1,auto-block,0.9999361
1,auto-block,0.99994254
1,auto-block,0.99974877
1,auto-block,0.99988997
1,auto-block,0.99945956
1,auto-block,0.9999635
1,auto-block,0.99994266
1,auto-block,0.99977535
1,auto-block,0.99986017
1,auto-block,0.99932396
1,auto-block,0.9999591
1,auto-block,0.9999175
1,auto-block,0.999936
1,auto-block,0.9998344
1,auto-block,0.9999056
1,auto-block,0.9999647
1,auto-block,0.999918
1,auto-block,0.9998498
1,auto-block,0.99995196
1,auto-block,0.99987507
1,auto-block,0.99837327
1,auto-block,0.99932206
1,auto-block,0.9999492
1,auto-block,0.99978703
1,auto-block,0.99988174
1,auto-block,0.9997528
1,auto-block,0.9999299
1,auto-block,0.9999169
1,auto-block,0.9998023
1,auto-block,0.9999156
1,auto-block,0.99863595
1,auto-block,0.9998789
1,auto-block,0.99941826
1,auto-block,0.99994695
1,auto-block,0.999926
1,auto-block,0.9983895
1,auto-block,0.9999585
1,auto-block,0.999936
1,auto-block,0.9997857
1,auto-block,0.99993324
1,auto-block,0.99990404
1,auto-block,0.99971145
1,auto-block,0.99971956
1,auto-block,0.9999206
1,auto-block,0.99993694
1,auto-block,0.99993706
1,auto-block,0.99993646
1,auto-block,0.9998548
1,auto-block,0.99985516
1,auto-block,0.9999063
1,auto-block,0.9997067
1,auto-block,0.99994767
1,auto-block,0.99995947
1,auto-block,0.9999565
1,auto-block,0.9999356
1,auto-block,0.9997863
1,auto-block,0.99987113
1,auto-block,0.999453
1,auto-block,0.9996884
1,auto-block,0.9999565
1,auto-block,0.999969
1,auto-block,0.999851
1,auto-block,0.9997744
1,auto-block,0.9999236
1,auto-block,0.9999435
1,auto-block,0.9999546
1,auto-block,0.9998325
1,auto-block,0.99983585
1,auto-block,0.99995744
1,auto-block,0.9999527
1,auto-block,0.99994195
1,auto-block,0.9996131
1,auto-block,0.99994814
1,auto-block,0.9999536
1,auto-block,0.9999547
1,auto-block,0.99970645
1,auto-block,0.99988663
1,auto-block,0.9996885
1,auto-block,0.99995697
1,auto-block,0.9997632
1,auto-block,0.999954
1,auto-block,0.99973375
1,auto-block,0.999894
1,auto-block,0.9999566
1,auto-block,0.9999516
1,auto-block,0.995782
1,auto-block,0.99992764
1,auto-block,0.99988866
1,auto-block,0.99995685
1,auto-block,0.9999598
1,auto-block,0.9999517
1,auto-block,0.99993825
1,auto-block,0.9998802
1,auto-block,0.9999471
1,auto-block,0.9998764
1,auto-block,0.99980694
1,auto-block,0.99977666
1,auto-block,0.99980253
1,auto-block,0.9997669
1,auto-block,0.9998248
1,auto-block,0.9994789
1,auto-block,0.99992657
1,auto-block,0.99968135
1,auto-block,0.9989772
1,auto-block,0.99989617
1,auto-block,0.9999517
1,auto-block,0.9998148
1,auto-block,0.99959856
1,auto-block,0.9999392
1,auto-block,0.9999243
1,auto-block,0.99996614
1,auto-block,0.99989045
1,auto-block,0.9999535
1,auto-block,0.99995995
1,auto-block,0.9998599
1,auto-block,0.9998909
1,auto-block,0.9999379
1,auto-block,0.9999677
1,auto-block,0.9999348
1,auto-block,0.9999119
1,auto-block,0.99993587
1,auto-block,0.99992454
1,auto-block,0.9998417
1,auto-block,0.9995944
1,auto-block,0.999782
1,auto-block,0.9999565
1,auto-block,0.99994075
1,auto-block,0.9999175
1,auto-block,0.9999628
1,auto-block,0.99828255
1,auto-block,0.99979275
1,auto-block,0.99996245
1,auto-block,0.999938
1,auto-block,0.9999347
1,auto-block,0.99963284
1,auto-block,0.99994767
1,auto-block,0.9999521
1,auto-block,0.99993145
1,auto-block,0.9998883
1,auto-block,0.9998191
1,auto-block,0.9998779
1,auto-block,0.99995196
1,auto-block,0.9998939
1,auto-block,0.99994874
1,auto-block,0.99995697
1,auto-block,0.9996908
1,auto-block,0.99996245
1,auto-block,0.99983954
1,auto-block,0.99995434
1,auto-block,0.99994457
1,auto-block,0.9993587
1,auto-block,0.99949694
1,auto-block,0.9999193
1,auto-block,0.9988312
1,auto-block,0.9999578
1,auto-block,0.99990165
1,auto-block,0.9996879
1,auto-block,0.99988997
1,auto-block,0.99994564
1,auto-block,0.99994195
1,auto-block,0.99996126
1,auto-block,0.99981004
1,auto-block,0.9999335
1,auto-block,0.9999558
1,auto-block,0.9999293
1,auto-block,0.9999126
1,auto-block,0.9998461
1,auto-block,0.99980265
1,auto-block,0.9996954
1,auto-block,0.9998348
1,auto-block,0.99989605
1,auto-block,0.9999393
1,auto-block,0.9997696
1,auto-block,0.99995434
1,auto-block,0.99989176
1,auto-block,0.9998294
1,auto-block,0.99989414
1,auto-block,0.9994215
1,auto-block,0.9999691
1,auto-block,0.99989724
1,auto-block,0.9999652
1,auto-block,0.9998024
1,auto-block,0.99994814
1,auto-block,0.9999418
1,auto-block,0.99994683
1,auto-block,0.9998658
1,auto-block,0.99996376
1,auto-block,0.99996305
1,auto-block,0.9999442
1,auto-block,0.997072
1,auto-block,0.99984753
1,auto-block,0.9998566
1,auto-block,0.9998361
1,auto-block,0.9999244
1,auto-block,0.99991894
1,auto-block,0.9998921
1,auto-block,0.99993026
1,auto-block,0.9999201
1,auto-block,0.9999474
1,auto-block,0.99982053
1,auto-block,0.99991226
1,auto-block,0.9998118
1,auto-block,0.9999058
1,auto-block,0.9999474
1,auto-block,0.9998765
1,auto-block,0.9999212
1,auto-block,0.9999243
1,auto-block,0.9997867
1,auto-block,0.999923
1,auto-block,0.9999132
1,auto-block,0.9998832
1,auto-block,0.99994195
1,auto-block,0.9996933
1,auto-block,0.99946314
1,auto-block,0.9999057
1,auto-block,0.99994254
1,auto-block,0.9999647
1,auto-block,0.9999392
1,auto-block,0.9999571
1,auto-block,0.9999715
1,auto-block,0.9999423
1,auto-block,0.99996006
1,auto-block,0.999382
1,auto-block,0.9994836
1,auto-block,0.99994123
1,auto-block,0.9996463
1,auto-block,0.999731
1,auto-block,0.99971145
1,auto-block,0.9999416
1,auto-block,0.9999342
1,auto-block,0.9999465
1,auto-block,0.9998994
1,auto-block,0.9999391
1,auto-block,0.9999479
1,auto-block,0.9999534
1,auto-block,0.99984527
1,auto-block,0.9999467
1,auto-block,0.9999361
1,auto-block,0.9993155
1,auto-block,0.9999043
1,auto-block,0.9997845
1,auto-block,0.9999317
1,auto-block,0.9999486
1,auto-block,0.99989986
1,auto-block,0.9997366
1,auto-block,0.9999366
1,auto-block,0.9996443
1,auto-block,0.9999585
1,auto-block,0.9999422
1,auto-block,0.9998286
1,auto-block,0.9999267
1,auto-block,0.9994785
1,auto-block,0.99985206
1,auto-block,0.99988914
1,auto-block,0.9996257
1,auto-block,0.9998456
1,auto-block,0.99994266
1,auto-block,0.9995956
1,auto-block,0.9999293
1,auto-block,0.99994993
1,auto-block,0.99969447
1,auto-block,0.99987125
1,auto-block,0.99995625
1,auto-block,0.999951
1,auto-block,0.999897
1,auto-block,0.9999434
1,auto-block,0.9998692
1,auto-block,0.999913
1,auto-block,0.99878687
1,auto-block,0.99992716
1,auto-block,0.9999584
1,auto-block,0.99980515
1,auto-block,0.99993193
1,auto-block,0.98918414
1,auto-block,0.9999422
1,auto-block,0.99995434
1,auto-block,0.99995565
1,auto-block,0.9999535
1,auto-block,0.99984646
1,auto-block,0.99973553
1,auto-block,0.99994266
1,auto-block,0.99996746
1,auto-block,0.99996185
1,auto-block,0.99990594
1,auto-block,0.999943
1,auto-block,0.99986565
1,auto-block,0.9996933
1,auto-block,0.9999603
1,auto-block,0.9998411
1,auto-block,0.9998883
1,auto-block,0.999874
1,auto-block,0.99992716
1,auto-block,0.99985206
1,auto-block,0.99995196
1,auto-block,0.9999355
1,auto-block,0.9998419
1,auto-block,0.9999459
1,auto-block,0.99994874
1,auto-block,0.99990463
1,auto-block,0.9999566
1,auto-block,0.9998739
1,auto-block,0.9998969
1,auto-block,0.9999566
1,auto-block,0.99876666
1,auto-block,0.9996933
1,auto-block,0.9998739
1,auto-block,0.99964786
1,auto-block,0.9999181
1,auto-block,0.9999653
1,auto-block,0.99843484
1,auto-block,0.99995565
1,auto-block,0.9999268
1,auto-block,0.999757
1,auto-block,0.9992091
1,auto-block,0.99938166
1,auto-block,0.999908
1,auto-block,0.9999591
1,auto-block,0.9999107
1,auto-block,0.99991906
1,auto-block,0.9994141
1,auto-block,0.9999267
1,auto-block,0.9996966
1,auto-block,0.9998739
1,auto-block,0.99970645
1,auto-block,0.99924695
1,auto-block,0.99921846
1,auto-block,0.9999577
1,auto-block,0.9999554
1,auto-block,0.9999645
1,auto-block,0.9999523
1,auto-block,0.9999585
1,auto-block,0.99986696
1,auto-block,0.9998785
1,auto-block,0.99994266
1,auto-block,0.999969
1,auto-block,0.99994266
1,auto-block,0.99972874
1,auto-block,0.9995276
1,auto-block,0.9775595
1,auto-block,0.9999243
1,auto-block,0.99994814
1,auto-block,0.99961627
1,auto-block,0.9998603
1,auto-block,0.9999535
1,auto-block,0.9999299
1,auto-block,0.99986506
1,auto-block,0.99995506
1,auto-block,0.9998331
1,auto-block,0.9983096
1,auto-block,0.999944
1,auto-block,0.9998785
1,auto-block,0.9996043
1,auto-block,0.9999043
1,auto-block,0.99996436
1,auto-block,0.99948597
1,auto-block,0.999923
1,auto-block,0.9998896
1,auto-block,0.999897
1,auto-block,0.9999558
1,auto-block,0.9999429
1,auto-block,0.9997274
1,auto-block,0.99990296
1,auto-block,0.99987745
1,auto-block,0.99975747
1,auto-block,0.9999447
1,auto-block,0.9999652
1,auto-block,0.9999188
1,auto-block,0.9999474
1,auto-block,0.9997781
1,auto-block,0.99996185
1,auto-block,0.9999536
1,auto-block,0.9999701
1,auto-block,0.9999528
1,auto-block,0.99994063
1,auto-block,0.9999355
1,auto-block,0.99821717
1,auto-block,0.99981207
1,auto-block,0.99996996
1,auto-block,0.99981266
1,auto-block,0.9997243
1,auto-block,0.9999188
1,auto-block,0.9998103
1,auto-block,0.9999572
