predicted_label,prediction_prob,defense_action
0,5.5445875e-05,allow
1,0.99995875,block_ip
1,0.9999715,block_ip
0,4.0911662e-05,allow
0,4.4513254e-05,allow
1,0.99993145,block_ip
1,0.9996847,block_ip
0,9.650271e-05,allow
0,6.353134e-05,allow
1,0.99990356,block_ip
1,0.9999497,block_ip
1,0.9990689,block_ip
1,0.9998889,block_ip
1,0.99945766,block_ip
1,0.9999651,block_ip
1,0.9996178,block_ip
0,2.0722115e-05,allow
1,0.99923944,block_ip
1,0.9999099,block_ip
0,3.5097713e-05,allow
0,1.30535045e-05,allow
0,4.843863e-05,allow
0,1.5605923e-05,allow
0,2.3825858e-05,allow
1,0.9999534,block_ip
0,0.00056956307,allow
0,3.59837e-05,allow
1,0.99994564,block_ip
0,9.755778e-05,allow
0,3.4907614e-05,allow
0,1.2803021e-05,allow
0,1.8083128e-05,allow
1,0.99990475,block_ip
0,1.6060048e-05,allow
0,1.6680951e-05,allow
1,0.9998388,block_ip
0,2.9139963e-05,allow
0,2.0989422e-05,allow
1,0.9997626,block_ip
0,4.7982427e-05,allow
0,2.2375012e-05,allow
0,1.6103864e-05,allow
1,0.99955136,block_ip
1,0.99995553,block_ip
0,3.576042e-05,allow
1,0.9999652,block_ip
0,4.9612856e-05,allow
1,0.9995846,block_ip
0,2.6086671e-05,allow
0,2.8340984e-05,allow
1,0.9999368,block_ip
1,0.9992754,block_ip
1,0.999845,block_ip
0,2.5075491e-05,allow
0,7.980088e-06,allow
0,2.359988e-05,allow
0,5.9377264e-05,allow
0,7.565263e-06,allow
0,5.730977e-05,allow
0,2.445773e-05,allow
0,2.7956905e-05,allow
1,0.99995875,block_ip
0,2.8986613e-05,allow
0,0.00015151319,allow
0,1.7975186e-05,allow
1,0.99992955,block_ip
1,0.99979764,block_ip
0,9.264013e-05,allow
0,1.9694251e-05,allow
1,0.9999676,block_ip
0,1.01221885e-05,allow
1,0.999713,block_ip
1,0.9997464,block_ip
1,0.9995621,block_ip
0,0.00011039242,allow
1,0.9999193,block_ip
1,0.9999621,block_ip
0,3.7606274e-05,allow
0,2.9611658e-05,allow
0,1.5540814e-05,allow
0,9.935369e-06,allow
1,0.9999169,block_ip
1,0.99975127,block_ip
0,7.578976e-05,allow
0,0.0004827437,allow
0,1.4604647e-05,allow
1,0.9999199,block_ip
0,2.529873e-05,allow
1,0.9999355,block_ip
0,2.3677856e-05,allow
1,0.99995565,block_ip
0,2.4471681e-05,allow
1,0.9999192,block_ip
1,0.9992884,block_ip
1,0.99979705,block_ip
1,0.9995561,block_ip
0,1.7894014e-05,allow
0,0.00016219498,allow
1,0.9999621,block_ip
0,5.5797696e-05,allow
1,0.99981266,block_ip
0,0.0001309882,allow
0,2.9692588e-05,allow
0,4.5844103e-05,allow
1,0.99994874,block_ip
0,2.7311695e-05,allow
1,0.9999249,block_ip
1,0.99994683,block_ip
0,4.980014e-05,allow
1,0.9997063,block_ip
1,0.999956,block_ip
0,0.00014356304,allow
0,3.0310877e-05,allow
1,0.99995947,block_ip
0,2.3661536e-05,allow
1,0.99996424,block_ip
0,2.3745784e-05,allow
0,8.010267e-05,allow
0,6.0541206e-05,allow
0,3.9353054e-05,allow
1,0.99976987,block_ip
1,0.9999627,block_ip
1,0.9999335,block_ip
0,0.00015170936,allow
0,1.7549892e-05,allow
1,0.99992645,block_ip
0,3.6368427e-05,allow
0,1.7218677e-05,allow
1,0.9999585,block_ip
1,0.9999404,block_ip
0,2.0138834e-05,allow
1,0.999961,block_ip
0,0.00010364773,allow
1,0.9998062,block_ip
1,0.9998597,block_ip
0,1.8932604e-05,allow
1,0.9999647,block_ip
1,0.9983937,block_ip
0,2.5452273e-05,allow
1,0.9999026,block_ip
1,0.9999579,block_ip
0,2.8459366e-05,allow
1,0.9999485,block_ip
0,2.196195e-05,allow
0,0.00011713036,allow
1,0.9999584,block_ip
1,0.9998919,block_ip
1,0.9998815,block_ip
0,0.0004941784,allow
1,0.9998098,block_ip
1,0.9999695,block_ip
0,8.7437686e-05,allow
0,4.618708e-05,allow
1,0.9999523,block_ip
0,1.5334908e-05,allow
1,0.99967754,block_ip
1,0.99994326,block_ip
1,0.99993217,block_ip
0,1.6103864e-05,allow
0,5.212034e-05,allow
0,8.358186e-06,allow
1,0.9999603,block_ip
1,0.9998253,block_ip
0,1.8670005e-05,allow
1,0.9999405,block_ip
0,6.0869206e-05,allow
1,0.99995995,block_ip
0,3.398237e-05,allow
1,0.99991155,block_ip
0,1.3640669e-05,allow
0,2.1597563e-05,allow
0,1.705024e-05,allow
0,1.4506674e-05,allow
0,1.977797e-05,allow
0,2.5696896e-05,allow
0,7.876522e-05,allow
0,8.944431e-05,allow
0,2.2637912e-05,allow
1,0.9999291,block_ip
1,0.9999577,block_ip
1,0.99975103,block_ip
0,1.2337327e-05,allow
0,3.9215527e-05,allow
1,0.9999659,block_ip
0,0.0024179306,allow
0,2.2244316e-05,allow
1,0.9999435,block_ip
0,3.0023395e-05,allow
1,0.9998609,block_ip
1,0.9999114,block_ip
1,0.9999635,block_ip
1,0.9998418,block_ip
1,0.99992275,block_ip
1,0.9999627,block_ip
0,2.6107975e-05,allow
1,0.9999354,block_ip
0,2.9493936e-05,allow
0,5.858121e-05,allow
0,4.7278132e-05,allow
0,0.00027949884,allow
1,0.99996185,block_ip
0,0.00043688228,allow
1,0.999948,block_ip
1,0.99993956,block_ip
1,0.9998354,block_ip
1,0.99987507,block_ip
1,0.9997255,block_ip
1,0.99995625,block_ip
0,2.4268676e-05,allow
1,0.9999368,block_ip
1,0.99996054,block_ip
1,0.9999242,block_ip
1,0.9999486,block_ip
1,0.9999534,block_ip
0,0.00011313184,allow
0,8.1845305e-05,allow
0,3.848377e-05,allow
1,0.9999038,block_ip
0,7.340084e-05,allow
1,0.99992955,block_ip
1,0.999899,block_ip
0,4.195369e-05,allow
1,0.9999081,block_ip
0,7.836851e-05,allow
0,7.770354e-05,allow
1,0.9973573,block_ip
1,0.99996793,block_ip
1,0.9996991,block_ip
1,0.99977344,block_ip
1,0.9999647,block_ip
1,0.9997291,block_ip
0,7.342451e-05,allow
1,0.9999459,block_ip
0,0.00023437705,allow
1,0.99989223,block_ip
0,2.1256223e-05,allow
1,0.9999542,block_ip
1,0.9999118,block_ip
1,0.9999355,block_ip
0,3.096191e-05,allow
1,0.99979514,block_ip
0,5.9378854e-05,allow
1,0.9999304,block_ip
0,2.3307128e-05,allow
0,3.4434677e-05,allow
0,1.0450551e-05,allow
1,0.9999286,block_ip
1,0.9995053,block_ip
1,0.9999627,block_ip
0,0.00024347949,allow
1,0.9999652,block_ip
0,4.5137218e-05,allow
0,2.7618611e-05,allow
1,0.99995375,block_ip
1,0.9998908,block_ip
1,0.9999449,block_ip
0,9.291299e-06,allow
1,0.9999361,block_ip
0,1.0579507e-05,allow
0,2.3961436e-05,allow
1,0.99995804,block_ip
0,8.749791e-05,allow
0,6.778835e-05,allow
1,0.99991703,block_ip
1,0.9999516,block_ip
1,0.9997882,block_ip
0,6.415513e-05,allow
1,0.9999604,block_ip
0,4.8617727e-05,allow
1,0.9999428,block_ip
1,0.999943,block_ip
0,7.795492e-06,allow
0,1.1740111e-05,allow
1,0.99971765,block_ip
0,1.7978151e-05,allow
0,4.6493635e-05,allow
1,0.99996436,block_ip
1,0.999897,block_ip
1,0.9999629,block_ip
1,0.9999685,block_ip
1,0.99993396,block_ip
0,0.0007718377,allow
0,2.6440719e-05,allow
1,0.9997336,block_ip
1,0.9995041,block_ip
1,0.9997049,block_ip
1,0.99973315,block_ip
1,0.9998952,block_ip
1,0.9998374,block_ip
1,0.9999392,block_ip
1,0.9999348,block_ip
0,1.9369227e-05,allow
1,0.9999664,block_ip
0,1.3855514e-05,allow
0,0.0001331361,allow
1,0.9999361,block_ip
1,0.999132,block_ip
1,0.99994504,block_ip
1,0.9997521,block_ip
0,7.3339e-05,allow
0,1.6921027e-05,allow
1,0.9999658,block_ip
1,0.99991846,block_ip
0,3.4974324e-05,allow
0,3.5834222e-05,allow
1,0.9999461,block_ip
0,0.00021081792,allow
0,1.0785853e-05,allow
0,2.7445796e-05,allow
0,1.4433646e-05,allow
0,1.7869525e-05,allow
1,0.99993193,block_ip
0,2.7212462e-05,allow
0,2.3602242e-05,allow
0,2.767899e-05,allow
0,1.1403058e-05,allow
0,6.9831665e-05,allow
1,0.9999616,block_ip
1,0.99994326,block_ip
1,0.9999646,block_ip
0,4.1705098e-05,allow
1,0.99888533,block_ip
0,1.4058426e-05,allow
1,0.99991083,block_ip
0,0.00053058815,allow
1,0.999967,block_ip
0,2.672072e-05,allow
0,0.00011736974,allow
1,0.99992,block_ip
1,0.99993634,block_ip
0,0.00024288085,allow
0,2.324256e-05,allow
0,3.627041e-05,allow
1,0.99995315,block_ip
0,1.1562575e-05,allow
1,0.99996805,block_ip
1,0.9997923,block_ip
1,0.999961,block_ip
0,8.824675e-06,allow
0,1.6790518e-05,allow
0,3.7046117e-05,allow
1,0.99919957,block_ip
1,0.9999467,block_ip
0,2.9912508e-05,allow
0,2.0196956e-05,allow
0,1.67395e-05,allow
0,0.00012249737,allow
0,2.4731891e-05,allow
0,5.012828e-05,allow
1,0.9999634,block_ip
0,2.6492007e-05,allow
0,3.5736724e-05,allow
0,2.1234664e-05,allow
0,6.7843575e-05,allow
0,2.0970874e-05,allow
1,0.9997019,block_ip
0,8.011497e-05,allow
1,0.9998821,block_ip
1,0.9994991,block_ip
0,3.252719e-05,allow
1,0.99993515,block_ip
0,2.3952867e-05,allow
0,3.9116363e-05,allow
0,9.435288e-05,allow
1,0.99995065,block_ip
1,0.9999254,block_ip
0,6.71485e-05,allow
1,0.9996308,block_ip
1,0.9996456,block_ip
0,3.0182233e-05,allow
0,3.279527e-05,allow
0,0.0007409878,allow
0,1.7211898e-05,allow
0,2.847291e-05,allow
1,0.9999589,block_ip
0,9.923371e-06,allow
1,0.99984384,block_ip
0,3.878071e-05,allow
1,0.9998299,block_ip
0,2.9837125e-05,allow
0,0.0018007237,allow
0,1.939958e-05,allow
1,0.9999126,block_ip
0,2.8582632e-05,allow
1,0.9997247,block_ip
1,0.9999368,block_ip
1,0.9999167,block_ip
1,0.9997652,block_ip
0,1.4031369e-05,allow
1,0.9999317,block_ip
0,0.0019523668,allow
1,0.99983287,block_ip
1,0.99995816,block_ip
1,0.99991703,block_ip
0,6.535199e-05,allow
0,3.6478992e-05,allow
0,2.002013e-05,allow
1,0.99993765,block_ip
1,0.9999579,block_ip
0,2.5865185e-05,allow
0,0.000119788034,allow
0,1.03182265e-05,allow
1,0.9998944,block_ip
1,0.9999491,block_ip
0,2.5721756e-05,allow
1,0.9996991,block_ip
0,0.00016766648,allow
0,2.8452961e-05,allow
0,3.8292746e-05,allow
0,8.958669e-06,allow
0,1.2565429e-05,allow
0,6.0823022e-05,allow
0,2.1206475e-05,allow
1,0.9999646,block_ip
1,0.99994254,block_ip
0,8.7951645e-05,allow
0,0.00018688498,allow
1,0.9999521,block_ip
0,4.8199898e-05,allow
0,2.4225179e-05,allow
1,0.99954295,block_ip
0,1.4076858e-05,allow
0,2.4018791e-05,allow
1,0.99976546,block_ip
1,0.99911886,block_ip
1,0.99952924,block_ip
1,0.99995005,block_ip
1,0.99996686,block_ip
0,1.38077385e-05,allow
0,4.109819e-05,allow
1,0.99977463,block_ip
1,0.99996257,block_ip
0,1.2240408e-05,allow
0,0.00018312511,allow
1,0.9999298,block_ip
1,0.9999368,block_ip
1,0.9998938,block_ip
1,0.99948126,block_ip
1,0.9997619,block_ip
1,0.999864,block_ip
0,1.0729775e-05,allow
1,0.99996364,block_ip
1,0.999943,block_ip
1,0.9999522,block_ip
0,1.9988805e-05,allow
0,2.5162137e-05,allow
1,0.9998466,block_ip
1,0.99992216,block_ip
0,5.111093e-05,allow
1,0.988755,block_ip
0,0.00013941708,allow
1,0.99993587,block_ip
1,0.99996006,block_ip
1,0.9999677,block_ip
1,0.99980146,block_ip
1,0.99995124,block_ip
0,1.3141563e-05,allow
0,3.6307716e-05,allow
0,1.908382e-05,allow
0,9.394492e-05,allow
1,0.99981874,block_ip
1,0.99994564,block_ip
0,0.04478387,allow
0,1.5632288e-05,allow
1,0.9999647,block_ip
0,1.5164958e-05,allow
0,2.2375012e-05,allow
0,2.1706546e-05,allow
0,3.6220394e-05,allow
1,0.9999411,block_ip
1,0.9997942,block_ip
1,0.9999299,block_ip
0,2.1332009e-05,allow
0,9.735883e-06,allow
1,0.999925,block_ip
1,0.9999621,block_ip
0,8.237878e-06,allow
0,3.419305e-05,allow
0,3.5470297e-05,allow
1,0.9999418,block_ip
0,1.3462802e-05,allow
1,0.99922,block_ip
0,0.00049282925,allow
0,0.00064598286,allow
1,0.9998029,block_ip
0,0.0002516763,allow
0,2.9342975e-05,allow
0,3.2935306e-05,allow
0,1.9658355e-05,allow
1,0.99993026,block_ip
0,2.4231465e-05,allow
0,1.4049138e-05,allow
1,0.9998067,block_ip
1,0.9998914,block_ip
1,0.9997584,block_ip
0,0.000106612715,allow
1,0.9999603,block_ip
0,2.600324e-05,allow
0,1.542067e-05,allow
1,0.9999031,block_ip
0,2.0640146e-05,allow
0,2.3437453e-05,allow
1,0.9999318,block_ip
1,0.99981266,block_ip
0,6.0869206e-05,allow
1,0.99995613,block_ip
1,0.99966455,block_ip
0,2.6370615e-05,allow
1,0.9999676,block_ip
0,0.0012060698,allow
0,2.1695432e-05,allow
0,0.00011908318,allow
0,3.561934e-05,allow
1,0.9998796,block_ip
0,1.2951355e-05,allow
0,2.3882798e-05,allow
0,1.44841e-05,allow
0,3.3502954e-05,allow
1,0.9996908,block_ip
0,2.003092e-05,allow
1,0.9998267,block_ip
0,0.00028099804,allow
0,2.5269408e-05,allow
0,1.2003385e-05,allow
0,2.3929031e-05,allow
0,0.0058987895,allow
1,0.999746,block_ip
0,2.294772e-05,allow
0,8.775362e-06,allow
1,0.99933165,block_ip
0,0.00095463847,allow
0,0.0005546768,allow
1,0.9999455,block_ip
0,2.7684326e-05,allow
0,0.000264157,allow
1,0.99995804,block_ip
1,0.99991906,block_ip
1,0.9999472,block_ip
0,0.00012087672,allow
1,0.99992514,block_ip
0,7.698664e-05,allow
1,0.99984527,block_ip
1,0.99948967,block_ip
1,0.9998801,block_ip
0,4.096425e-05,allow
1,0.9999652,block_ip
0,1.2461238e-05,allow
0,2.1471285e-05,allow
1,0.9999558,block_ip
0,2.4732928e-05,allow
1,0.99986136,block_ip
0,1.1016092e-05,allow
0,2.3268907e-05,allow
1,0.9999199,block_ip
1,0.9999454,block_ip
0,6.1774306e-05,allow
1,0.9999429,block_ip
0,0.000108690976,allow
1,0.9998387,block_ip
1,0.999882,block_ip
0,2.4471658e-05,allow
1,0.99996614,block_ip
0,2.6799014e-05,allow
1,0.99996257,block_ip
0,9.682015e-06,allow
0,0.00010915797,allow
0,0.00022967592,allow
1,0.99980146,block_ip
1,0.99981076,block_ip
1,0.9999541,block_ip
0,2.7559518e-05,allow
0,0.00011941112,allow
0,3.789955e-05,allow
1,0.9997409,block_ip
0,5.2299576e-05,allow
1,0.99995863,block_ip
1,0.99996924,block_ip
1,0.99995613,block_ip
1,0.99996936,block_ip
1,0.99993086,block_ip
0,4.344986e-05,allow
1,0.9999143,block_ip
0,1.9636564e-05,allow
0,3.3866614e-05,allow
0,9.859236e-06,allow
0,8.947193e-06,allow
0,1.689091e-05,allow
0,1.1231497e-05,allow
0,2.462326e-05,allow
1,0.99993503,block_ip
0,0.00010059268,allow
1,0.99967134,block_ip
1,0.9999558,block_ip
1,0.9999645,block_ip
1,0.99988556,block_ip
0,0.007901462,allow
0,2.2984425e-05,allow
0,1.5664014e-05,allow
1,0.99967587,block_ip
0,3.1026877e-05,allow
1,0.99973565,block_ip
0,8.059853e-06,allow
0,2.6357642e-05,allow
0,0.0059946133,allow
0,0.00034734563,allow
0,0.4104764,allow
0,0.00012127793,allow
0,1.4975297e-05,allow
0,3.6680198e-05,allow
1,0.99980813,block_ip
1,0.9997166,block_ip
1,0.99928576,block_ip
0,3.595797e-05,allow
1,0.99995494,block_ip
0,2.5165205e-05,allow
0,2.0269448e-05,allow
0,9.080144e-05,allow
1,0.9997708,block_ip
0,1.5834437e-05,allow
1,0.9998161,block_ip
1,0.99995816,block_ip
1,0.99993074,block_ip
0,0.0010337973,allow
1,0.9998977,block_ip
1,0.99988294,block_ip
0,7.568078e-05,allow
1,0.9999517,block_ip
0,1.9634672e-05,allow
1,0.99994457,block_ip
1,0.9999547,block_ip
0,1.1533226e-05,allow
0,0.00015718112,allow
0,1.8500548e-05,allow
1,0.999967,block_ip
0,4.599281e-05,allow
0,1.1394471e-05,allow
0,0.00011675033,allow
1,0.9999502,block_ip
1,0.99990773,block_ip
1,0.999966,block_ip
0,5.9965878e-05,allow
0,0.00043427866,allow
1,0.99995494,block_ip
0,1.8655055e-05,allow
0,2.0623087e-05,allow
0,3.7712147e-05,allow
1,0.99992967,block_ip
1,0.99995494,block_ip
1,0.99994016,block_ip
0,4.4986256e-05,allow
0,0.00021011836,allow
0,2.5638783e-05,allow
1,0.99991286,block_ip
1,0.99983907,block_ip
0,4.8337257e-05,allow
1,0.99986494,block_ip
0,2.7329075e-05,allow
0,1.6572385e-05,allow
0,1.2622019e-05,allow
1,0.99976426,block_ip
0,5.705528e-05,allow
1,0.99980575,block_ip
0,0.0021155514,allow
1,0.9999379,block_ip
0,0.0003507424,allow
1,0.9995708,block_ip
0,8.662372e-06,allow
0,9.910689e-05,allow
1,0.9997907,block_ip
1,0.9997819,block_ip
1,0.99972254,block_ip
1,0.9999645,block_ip
0,2.6638361e-05,allow
1,0.99994683,block_ip
0,2.3064857e-05,allow
1,0.99996257,block_ip
1,0.999938,block_ip
0,2.6343392e-05,allow
0,4.597812e-05,allow
0,2.8427656e-05,allow
1,0.99990916,block_ip
0,0.00020962309,allow
0,3.663465e-05,allow
1,0.99993515,block_ip
0,2.0195646e-05,allow
1,0.9998091,block_ip
1,0.99963486,block_ip
1,0.99993086,block_ip
0,1.965174e-05,allow
0,1.3229773e-05,allow
1,0.99994934,block_ip
0,8.5203224e-05,allow
1,0.99995434,block_ip
1,0.9998903,block_ip
0,9.584506e-05,allow
0,9.612122e-06,allow
1,0.99993145,block_ip
1,0.99995935,block_ip
1,0.9997271,block_ip
0,1.8794106e-05,allow
1,0.9998884,block_ip
1,0.999959,block_ip
1,0.9999634,block_ip
1,0.9999093,block_ip
1,0.9999368,block_ip
1,0.9999318,block_ip
1,0.9999436,block_ip
1,0.99994993,block_ip
0,9.583656e-06,allow
0,2.4848583e-05,allow
0,2.7157836e-05,allow
0,1.247145e-05,allow
0,9.128858e-05,allow
0,1.9128553e-05,allow
0,2.8886358e-05,allow
1,0.9998907,block_ip
1,0.9999442,block_ip
0,2.0231328e-05,allow
0,4.0370818e-05,allow
1,0.9999583,block_ip
0,3.011613e-05,allow
0,3.6220394e-05,allow
0,1.7975186e-05,allow
1,0.99996936,block_ip
1,0.99992514,block_ip
1,0.9999585,block_ip
1,0.9997814,block_ip
1,0.9999627,block_ip
1,0.99978703,block_ip
0,1.8550756e-05,allow
0,5.5083605e-05,allow
0,3.4815857e-05,allow
0,8.895801e-05,allow
0,7.709303e-06,allow
0,9.0384e-06,allow
1,0.9998908,block_ip
0,2.3307439e-05,allow
0,1.52550065e-05,allow
0,3.877893e-05,allow
1,0.9999342,block_ip
1,0.99994195,block_ip
0,2.2244316e-05,allow
1,0.99994373,block_ip
1,0.99994206,block_ip
1,0.99994814,block_ip
1,0.99930096,block_ip
1,0.99992466,block_ip
1,0.99951863,block_ip
0,5.840021e-05,allow
1,0.99801135,block_ip
0,1.5478146e-05,allow
0,2.9546356e-05,allow
1,0.9999459,block_ip
0,1.7391265e-05,allow
1,0.99982446,block_ip
0,1.627861e-05,allow
0,9.091557e-06,allow
1,0.9999416,block_ip
0,1.3874105e-05,allow
0,5.5247474e-05,allow
0,1.5789894e-05,allow
1,0.9999013,block_ip
1,0.9999653,block_ip
0,1.7395976e-05,allow
1,0.99995923,block_ip
1,0.99995875,block_ip
1,0.9998908,block_ip
0,4.3528118e-05,allow
0,6.703936e-05,allow
1,0.9999337,block_ip
0,8.050812e-06,allow
1,0.99984527,block_ip
1,0.99995685,block_ip
1,0.99988806,block_ip
0,1.4053599e-05,allow
1,0.9999465,block_ip
1,0.9999081,block_ip
0,5.3051903e-05,allow
0,2.006055e-05,allow
0,2.1134138e-05,allow
1,0.9999305,block_ip
0,3.3873206e-05,allow
1,0.9999653,block_ip
1,0.9998764,block_ip
0,4.097812e-05,allow
0,0.00013555348,allow
1,0.99996793,block_ip
1,0.99891186,block_ip
1,0.999966,block_ip
0,2.0922753e-05,allow
1,0.9999378,block_ip
1,0.9994118,block_ip
0,0.00064385094,allow
0,4.08172e-05,allow
0,3.2088614e-05,allow
0,0.00014993416,allow
0,0.0002634309,allow
0,3.6236597e-05,allow
1,0.99971145,block_ip
1,0.99975663,block_ip
1,0.9999423,block_ip
0,2.7459382e-05,allow
1,0.9999639,block_ip
1,0.9999517,block_ip
1,0.9999449,block_ip
1,0.99990344,block_ip
1,0.9997501,block_ip
1,0.99731255,block_ip
1,0.9999615,block_ip
1,0.9999554,block_ip
0,2.4381276e-05,allow
1,0.99991584,block_ip
1,0.99990904,block_ip
0,4.0120467e-05,allow
0,2.637142e-05,allow
0,1.9184785e-05,allow
1,0.9996731,block_ip
1,0.9999231,block_ip
0,2.9509803e-05,allow
0,9.9710205e-06,allow
1,0.9998816,block_ip
0,2.6805354e-05,allow
0,7.499619e-05,allow
1,0.9999515,block_ip
1,0.99990165,block_ip
0,2.2144899e-05,allow
0,2.5200678e-05,allow
0,1.2371755e-05,allow
1,0.9999026,block_ip
0,2.1351447e-05,allow
1,0.99993134,block_ip
1,0.999967,block_ip
0,1.63467e-05,allow
0,5.0279566e-05,allow
0,0.00012063906,allow
1,0.9999175,block_ip
0,1.2961609e-05,allow
0,2.9953042e-05,allow
0,1.0755705e-05,allow
1,0.999967,block_ip
1,0.999835,block_ip
0,0.00015958931,allow
0,5.1170573e-05,allow
0,2.4780878e-05,allow
1,0.9998797,block_ip
1,0.999723,block_ip
0,2.5636951e-05,allow
1,0.9999502,block_ip
0,2.1418256e-05,allow
1,0.99993265,block_ip
1,0.9998098,block_ip
0,3.1919255e-05,allow
1,0.99992216,block_ip
1,0.9997851,block_ip
1,0.9999325,block_ip
0,2.5151796e-05,allow
1,0.9999558,block_ip
0,0.0001557465,allow
0,1.27027215e-05,allow
0,1.1882101e-05,allow
1,0.99994457,block_ip
1,0.9997497,block_ip
1,0.99995947,block_ip
0,1.9035708e-05,allow
0,2.224718e-05,allow
0,0.00011230401,allow
1,0.99989176,block_ip
1,0.9999428,block_ip
1,0.99986196,block_ip
0,4.8794598e-05,allow
0,2.8386019e-05,allow
0,1.1941251e-05,allow
1,0.9999509,block_ip
1,0.99994075,block_ip
0,2.055082e-05,allow
1,0.99984646,block_ip
0,3.7457383e-05,allow
1,0.999967,block_ip
0,2.1478556e-05,allow
0,3.5283934e-05,allow
0,7.171227e-05,allow
0,7.387887e-06,allow
1,0.9999635,block_ip
0,8.0676045e-06,allow
1,0.999946,block_ip
1,0.9999161,block_ip
0,3.6013946e-05,allow
1,0.9999038,block_ip
0,1.6713835e-05,allow
0,2.4093464e-05,allow
1,0.9929301,block_ip
1,0.999902,block_ip
1,0.99995685,block_ip
0,0.00038222887,allow
0,5.9766466e-05,allow
0,2.6301748e-05,allow
1,0.9996946,block_ip
0,0.00011313184,allow
1,0.99987614,block_ip
1,0.9993216,block_ip
0,1.9384841e-05,allow
1,0.9998554,block_ip
1,0.9999163,block_ip
1,0.99995375,block_ip
0,4.0147297e-05,allow
0,3.8655613e-05,allow
1,0.9999126,block_ip
1,0.9999616,block_ip
1,0.9999528,block_ip
1,0.9999012,block_ip
0,1.6372755e-05,allow
1,0.9994716,block_ip
1,0.9997694,block_ip
1,0.999899,block_ip
0,2.0909089e-05,allow
0,0.0001349122,allow
0,3.5256624e-05,allow
0,5.222497e-05,allow
0,2.8721572e-05,allow
1,0.9997968,block_ip
0,1.939958e-05,allow
1,0.99994934,block_ip
1,0.9993636,block_ip
0,2.6526137e-05,allow
0,8.304849e-05,allow
1,0.9998783,block_ip
1,0.9999335,block_ip
0,9.053859e-06,allow
0,3.0643314e-05,allow
0,2.7663105e-05,allow
0,2.3744948e-05,allow
1,0.9965166,block_ip
1,0.9999639,block_ip
1,0.99995816,block_ip
1,0.9998319,block_ip
1,0.999782,block_ip
0,2.2594562e-05,allow
